total_usd,avg_usd,tx_count,active_days,last_action_days_ago,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,repay_to_borrow_ratio,redeem_to_deposit_ratio,liquidation_rate,tx_per_day,predicted_score,userWallet
1.14142E+12,1.14142E+12,1,1,1457,1,0,0,0,0,0,0,0,1,633.2115245,0x04cf852c910191225e836742eeffffccc4b99d1c
11542.35676,887.8735967,13,57,1486,0,0,0,13,0,0,13,0,0.228070175,321.7061172,0x04cfb28b98f11cae504cf359c247ab64c21be05e
2.05871E+12,1.02936E+12,2,8,1457,2,0,0,0,0,0,0,0,0.25,658.6201166,0x04d079566c66be71fa4a6a70ed58c65284f6f82b
4.85347E+15,1.21337E+15,4,1,1549,1,1,1,1,0,0.5,0.5,0,4,999.2220014,0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d
1.089899633,1.089899633,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x04d0f59c2b4e23210dd7f6ece497e732814e759b
1.6242E+11,81209754583,2,1,1439,1,1,0,0,0,0,0,0,2,549.6313558,0x04d12047150d1cf5f6560369261cdffc4ea65524
2.27571E+13,6.69326E+11,34,37,1456,15,8,6,5,0,0.666666667,0.3125,0,0.918918919,872.2760075,0x04d1cdf9fd1122f863126c50fc96cdfcb6400172
8.49906E+15,1.06238E+15,8,3,1553,4,2,1,1,0,0.333333333,0.2,0,2.666666667,994.398697,0x04d1e3032002bf14d508b9be1272bcd391991740
20532.23458,10266.11729,2,1,1435,1,0,0,1,0,0,0.5,0,2,1.96820407,0x04d24342c8b8a7310d9119d891c44b867187f033
1.45288E+11,1.45288E+11,1,1,1415,1,0,0,0,0,0,0,0,1,549.5750929,0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60
2.56627E+15,6.41567E+14,4,1,1527,1,1,1,1,0,0.5,0.5,0,4,1000.132022,0x04d34271e0216a8e3bab7598557112f70a06dc48
3.21E+17,4.59E+16,7,88,1437,3,1,1,2,0,0.5,0.5,0,0.079545455,1000.784862,0x04d3878b491afb02abaec1dc7964e69cd01781be
97.95836257,97.95836257,1,1,1459,1,0,0,0,0,0,0,0,1,-0.097221843,0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d
3.36049E+15,8.40122E+14,4,1,1548,1,1,1,1,0,0.5,0.5,0,4,999.2220014,0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8
1.289778875,1.289778875,1,1,1461,1,0,0,0,0,0,0,0,1,-1.035909152,0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4
1.37876E+15,2.70345E+13,51,36,1461,22,7,13,9,0,1.625,0.391304348,0,1.416666667,998.7632465,0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6
1.964738693,1.964738693,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x04d7a4f5ef30dfb0b266376a4d08621540786c8a
1.16178E+12,1.16178E+12,1,1,1460,1,0,0,0,0,0,0,0,1,633.2115245,0x04d8763310b89bc61ced6f4a86f3eeca7613a157
8.634852481,8.634852481,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb
1.2644E+13,3.16099E+12,4,7,1497,2,1,0,1,0,0,0.333333333,0,0.571428571,763.3469766,0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818
5.18E+16,4.76037E+13,1089,82,1420,411,178,291,209,0,1.625698324,0.507281553,0,13.2804878,1002.648776,0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5
1.87768E+11,1.87768E+11,1,1,1509,1,0,0,0,0,0,0,0,1,494.5115867,0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb
1.33128E+12,1.33128E+12,1,1,1459,1,0,0,0,0,0,0,0,1,637.06933,0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a
28147427034,28147427034,1,1,1533,1,0,0,0,0,0,0,0,1,383.7380102,0x04dc49397769e402f28c1e65cefcf31664a03377
3.44E+16,2.86347E+15,12,10,1431,4,5,3,0,0,0.5,0,0,1.2,998.9850162,0x04dc6792cdf6f04acf894780cfb486fd0987ae86
1.63752E+12,1.63752E+12,1,1,1458,1,0,0,0,0,0,0,0,1,646.8054873,0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2
9.6101E+15,3.20337E+15,3,2,1428,1,1,0,1,0,0,0.5,0,1.5,1004.587539,0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf
107583389.4,107583389.4,1,1,1482,0,1,0,0,0,0,0,0,1,181.1133727,0x04dde662ee487ca57b13932a23352eb854ec36bf
7.85E+18,5.34E+16,147,68,1475,52,38,24,33,0,0.615384615,0.622641509,0,2.161764706,1002.872381,0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d
2.94299E+12,1.4715E+12,2,2,1459,2,0,0,0,0,0,0,0,1,672.237535,0x04de57ea266868ee5ba9d98e744113d1ef889e15
1.9739536,1.9739536,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x04df6080e88b03f222a7297562428c5828a59500
2017.233249,1008.616625,2,1,1504,1,0,0,1,0,0,0.5,0,2,-0.052058382,0x04dfa904deeccfe06cfa698966deb2483c8b759e
1.18961E+12,1.18961E+12,1,1,1456,1,0,0,0,0,0,0,0,1,633.2115245,0x04e086dbc437c49e89ffd74cd11beb59d49e6180
3.08858E+14,3.08858E+14,1,1,1460,1,0,0,0,0,0,0,0,1,903.1650337,0x04e0d1a9aa9a0196175bd65c925de8975e0119db
244879162.4,61219790.59,4,24,1438,3,1,0,0,0,0,0,0,0.166666667,201.4458263,0x04e143012ddcd4da17c439992614f51d4f2d367d
1.68527E+15,6.01884E+13,28,33,1487,6,4,3,15,0,0.6,2.142857143,0,0.848484848,999.0600219,0x04e1a99f76658931ef68f1b6a948378834282954
2.037234978,1.018617489,2,8,1454,2,0,0,0,0,0,0,0,0.25,-1.178434719,0x04e1d908395d64f429d57b7e848e4b63b1cdd91a
1.116124768,1.116124768,1,1,1454,1,0,0,0,0,0,0,0,1,-0.097221843,0x04e2100602d434733dd26d5a4d17257a89038df9
9.8728E+15,2.4682E+15,4,1,1532,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x04e2b5c5d91f7f630d36142043d8a1752af689c0
2.92E+16,6.62523E+14,44,28,1477,22,11,0,11,0,0,0.47826087,0,1.571428571,996.0485372,0x04e40c8f0b5c7e71d2eaca55387405326d533f56
2.18802E+14,3.64671E+13,6,18,1430,2,4,0,0,0,0,0,0,0.333333333,930.7295938,0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1
6.26E+17,9.28139E+14,675,79,1415,244,183,149,99,0,0.809782609,0.404081633,0,8.544303797,1002.50075,0x04e492d349e82cafdc314cc0d966592b6ee9df11
9.90E+17,3.81E+16,26,51,1444,13,5,3,5,0,0.5,0.357142857,0,0.509803922,1000.767898,0x04e51339af9f53915c2ad3a955b13c9ba5a67433
1.106460685,1.106460685,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e
5.9956E+15,3.33089E+14,18,17,1487,3,2,4,9,0,1.333333333,2.25,0,1.058823529,1001.485491,0x04e55a3ae9d3083544409b1bb9809f983f67fbdf
5.86946E+14,2.93473E+14,2,18,1527,2,0,0,0,0,0,0,0,0.111111111,898.0150081,0x04e5b03ac3867124c0ecf5f079cf68abbd158ff7
3.28751E+14,3.28751E+14,1,1,1430,1,0,0,0,0,0,0,0,1,923.0042452,0x04e62093139964b4f730dd93634ad193dc13ecca
2078.056079,1039.02804,2,1,1524,1,0,0,1,0,0,0.5,0,2,-0.998050506,0x04e68b05315dffd1b2ab7bbd2efec17623835017
3.95628E+12,3.95628E+12,1,1,1460,1,0,0,0,0,0,0,0,1,674.274372,0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18
9.26517E+14,3.30899E+13,28,4,1522,13,7,4,4,0,0.5,0.285714286,0,7,991.8327871,0x04e6e7c324cfb56173d2028e18bf3207b169a71a
26578088716,13289044358,2,1,1527,1,1,0,0,0,0,0,0,2,392.8912777,0x04e81e32966b75f900c2aa2bf7f0c31f75c11310
1.097617896,1.097617896,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x04e890472a98d3770cd1b14c3717eb39a4978d0b
1.08147E+13,6.36162E+11,17,12,1498,11,2,1,3,0,0.333333333,0.25,0,1.416666667,788.3057301,0x04e8a3412d46f8625005d8e320c45b6f3c0242df
1.081E+12,1.081E+12,1,1,1460,1,0,0,0,0,0,0,0,1,626.876196,0x04e9191932a0f33c8c13eb760727139f73d3f0e0
1.31437E+13,5.05527E+11,26,62,1442,17,5,1,3,0,0.166666667,0.166666667,0,0.419354839,836.2784795,0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9
1.19469E+12,1.99115E+11,6,29,1438,4,2,0,0,0,0,0,0,0.206896552,654.5878397,0x04e96cdcfbcce8c972c5f976117784933e0cc6af
311.8988873,16.41573091,19,5,1492,5,4,5,5,0,1,0.833333333,0,3.8,17.23263096,0x04ea240f764d8784d76485863ee5accf9e336f9e
1.68571E+14,8.42856E+13,2,1,1494,1,0,0,1,0,0,0.5,0,2,877.4179228,0x04ea49503f7426021b1f1f82ee6ade6afa30b79e
2.259609878,1.129804939,2,6,1459,2,0,0,0,0,0,0,0,0.333333333,-1.178434719,0x04eae81b5fc871555f850f1d8c5e0c94d2791760
1.85E+16,3.18829E+14,58,80,1427,26,10,8,13,1,0.727272727,0.481481481,0.016949153,0.725,1000.710216,0x04eb9b28d200a20337a5383b02f8b19cd419f577
4.57139E+13,3.51645E+12,13,6,1446,8,2,1,2,0,0.333333333,0.222222222,0,2.166666667,892.9194762,0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc
1.03567E+12,1.03567E+12,1,1,1463,1,0,0,0,0,0,0,0,1,625.1818719,0x04ec067d7fc89512e7b585fde128b0e5c423cf0d
6.57E+16,3.28664E+15,20,85,1422,12,7,1,0,0,0.125,0,0,0.235294118,996.9848308,0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c
2456.290599,1228.1453,2,9,1491,1,0,0,1,0,0,0.5,0,0.222222222,-5.665425602,0x04eca276ed3206f92fc117deea34b7b02d95a805
6.24E+16,2.83675E+15,22,3,1491,7,4,4,7,0,0.8,0.875,0,7.333333333,1003.007399,0x04eca8193ca0a4ea0b368ad36d79eba7654262b3
5.08527E+13,1.69509E+13,3,31,1427,3,0,0,0,0,0,0,0,0.096774194,856.2403202,0x04ecaede106078c2948534c5fdf128941c7fb638
2.69E+17,2.45E+16,11,87,1421,7,1,1,2,0,0.5,0.25,0,0.126436782,1000.187387,0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121
1.66E+16,2.36854E+15,7,1,1490,0,1,2,4,0,1,4,0,7,1003.81377,0x04ee01137811d587ecbef9262a8db2248666f341
6.30E+17,1.3103E+15,481,135,1421,294,31,37,119,0,1.15625,0.403389831,0,3.562962963,1001.383275,0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76
2.38497E+12,7.94989E+11,3,1,1438,2,1,0,0,0,0,0,0,3,704.0930968,0x04ee321ee32021c6607a5e6421b3e09008bebc08
2.044367283,1.022183642,2,7,1458,2,0,0,0,0,0,0,0,0.285714286,-1.178434719,0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26
5.44003E+14,2.72001E+14,2,14,1492,1,0,0,1,0,0,0.5,0,0.142857143,937.0741403,0x04ee3835955923dd6d2ff0329e9c1a18da6b4380
2.09646E+15,9.11502E+13,23,19,1488,6,3,4,10,0,1,1.428571429,0,1.210526316,999.9439253,0x04eefaeb6f90a5627dba307c15a65acf3e589573
9.55418E+11,1.19427E+11,8,25,1465,0,1,4,3,0,2,3,0,0.32,932.106676,0x04efc3225aa96a0fcb977bfbada6712f99310545
1.10491929,1.10491929,1,1,1458,1,0,0,0,0,0,0,0,1,-0.097221843,0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef
2.05153E+15,7.07426E+13,29,111,1416,14,3,3,9,0,0.75,0.6,0,0.261261261,999.8873907,0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff
2.27497E+11,2.27497E+11,1,1,1513,1,0,0,0,0,0,0,0,1,499.9896893,0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28
1.02315E+12,1.02315E+12,1,1,1454,1,0,0,0,0,0,0,0,1,630.4049254,0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf
1.33E+17,7.38462E+14,180,44,1447,87,34,26,32,1,0.742857143,0.363636364,0.005524862,4.090909091,1002.793283,0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6
1.78E+16,1.19762E+14,149,101,1418,56,39,22,32,0,0.55,0.561403509,0,1.475247525,999.5270865,0x04f1d25968cc1ad76e773d1b06acee6c502c93dd
2.33E+16,1.60637E+14,145,88,1415,74,54,10,7,0,0.181818182,0.093333333,0,1.647727273,1000.30729,0x04f1fc616db817879898aa1635d574593f227b4e
4754373148,4754373148,1,1,1466,1,0,0,0,0,0,0,0,1,345.839791,0x04f240a979ad95e8a88286515c2d8599f28d71b5
1.807644189,1.807644189,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b
4.479502842,1.493167614,3,12,1455,3,0,0,0,0,0,0,0,0.25,-2.075837709,0x04f2622ab4624a554e3c036cce245508d10a24c4
475.5352965,47.55352965,10,1,1492,3,2,2,3,0,0.666666667,0.75,0,10,21.32766459,0x04f273dde0c27ae188f81246bbda93f444cd9dd3
2.121570198,0.707190066,3,14,1454,3,0,0,0,0,0,0,0,0.214285714,-2.720173371,0x04f2c1bc52e361bc08d4561996a9f2bd55673be0
3.75536E+11,1.87768E+11,2,2,1415,2,0,0,0,0,0,0,0,1,588.0035753,0x04f34aafd1cb080f5ad336532223c3a058b3f0b6
195015.5985,195015.5985,1,1,1440,0,0,0,1,0,0,1,0,1,6.282883195,0x04f36041728f59a4826229f8887aaacbd7ad4ab7
1.101711052,1.101711052,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x04f3b912d38ca5a151b69d7e00df3535fdbea00c
2052.85207,1026.426035,2,1,1482,0,0,0,2,0,0,2,0,2,4.554753863,0x04f4a65b8953363a618e63802ffec52341ae2418
6.59618E+14,2.19873E+13,30,22,1518,18,7,0,5,0,0,0.263157895,0,1.363636364,945.2109272,0x04f4d6f45d2132ab59a825b0ef294eef87a652bf
846.1087352,141.0181225,6,8,1463,2,1,1,2,0,0.5,0.666666667,0,0.75,1.500979248,0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5
1.00903E+13,1.00903E+12,10,1,1524,5,5,0,0,0,0,0,0,10,751.6470748,0x04f5c67be870758e6d5200a15f7722b471ebb821
6.73E+17,4.54893E+15,148,107,1422,62,31,29,26,0,0.90625,0.412698413,0,1.38317757,1000.84287,0x04f648bb839033bba7c6341529bd7dd6fd6d413e
1.10753E+12,1.10753E+12,1,1,1455,1,0,0,0,0,0,0,0,1,626.876196,0x04f697d98ce1f8474e39080cd83f5f6c0c1c3566
1.59883E+12,1.59883E+12,1,1,1458,1,0,0,0,0,0,0,0,1,645.9870044,0x04f6bf8745b567f40cc01a330f128b6a4924ee49
1.120521388,1.120521388,1,1,1454,1,0,0,0,0,0,0,0,1,-0.097221843,0x04f7668e8c18066cb8f5c808abc6a31776d45b50
2.56921E+13,1.2846E+13,2,1,1469,1,1,0,0,0,0,0,0,2,789.9599502,0x04f8dbe39e3bc4bbdf514563f1e63acd040edcae
1.25087E+11,1.25087E+11,1,1,1516,1,0,0,0,0,0,0,0,1,482.8222545,0x04f9badc15f3c5af9851b72753bf3f81c138199d
90056414880,45028207440,2,1,1434,1,1,0,0,0,0,0,0,2,548.0964885,0x04fa883269422682eefb7dda4ebfd66859e0fe63
1.72E+17,3.61933E+14,474,131,1415,279,160,20,15,0,0.124223602,0.053571429,0,3.618320611,1002.293149,0x04fb136989106430e56f24c3d6a473488235480e
6.57E+16,1.64E+16,4,1,1525,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x04fc359e0a815db4ee2498873da41a0143a594aa
1.86521E+15,1.9229E+13,97,73,1446,57,12,11,17,0,0.846153846,0.293103448,0,1.328767123,1000.338604,0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8
1.01368E+11,50684038315,2,1,1438,1,1,0,0,0,0,0,0,2,548.0964885,0x04fda72d3a0dbbfa6793a604cedb5e5631750df2
9.3719E+15,1.41999E+14,66,81,1458,21,8,10,27,0,1.111111111,1.227272727,0,0.814814815,1000.837978,0x04fdac80b3ca0b9066bd275f176dc807e3908a8e
7.32953E+14,7.32953E+14,1,1,1485,0,0,0,1,0,0,1,0,1,954.6332084,0x04ff89258f0a198a5e4eae633e23ec775c9e9bd1
2.68542E+14,1.34271E+14,2,5,1490,2,0,0,0,0,0,0,0,0.4,884.4664747,0x04ff9dd102dedd2eff35669ee390088e7fc86799
22643528395,11321764198,2,1,1530,1,1,0,0,0,0,0,0,2,390.9186199,0x05014b4f8d9230eee9660f5f6eba4f0597d6bd86
2.22E+16,5.56144E+15,4,1,1521,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x0501ce52054d546b62045da91647212e00d85f9e
1.358874725,1.358874725,1,1,1459,1,0,0,0,0,0,0,0,1,-0.097221843,0x050484aa3d8c76fe796065d087d27ec6f65eeb2e
4.54232E+15,2.27116E+15,2,87,1416,1,0,0,1,0,0,0.5,0,0.022988506,997.8958165,0x0504cced39e796912c3561e419d9853f2c8edb46
1.20678E+12,1.20678E+12,1,1,1462,1,0,0,0,0,0,0,0,1,631.7827332,0x0505116ac892a4ef2aa69c564ce9e979ed64b365
2094.941025,1047.470512,2,1,1527,1,0,0,1,0,0,0.5,0,2,-0.998050506,0x050549548f99459d428600bee674a74694230e66
5.14284E+14,5.14284E+14,1,1,1470,0,0,0,1,0,0,1,0,1,949.4054282,0x0505a6505a8eccacaa8df452a8cef062ccb5009b
3.94389E+14,1.03787E+13,38,30,1451,19,7,2,10,0,0.25,0.5,0,1.266666667,975.4268778,0x0505bad45bc350d3fdcd670800343626696d5ec6
2.80393E+12,2.80393E+12,1,1,1454,1,0,0,0,0,0,0,0,1,669.8471163,0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922
9.13506E+12,9.13506E+12,1,1,1507,1,0,0,0,0,0,0,0,1,710.380191,0x05065b24176036224ef342720c6ed16dbd63e60e
96598.1859,32199.3953,3,19,1476,0,0,0,3,0,0,3,0,0.157894737,1.96493012,0x05066984aed3b7fc5416009da73b484ed6ad32a8
6.55748E+15,5.08332E+13,129,92,1431,65,13,13,37,1,0.928571429,0.560606061,0.007692308,1.402173913,999.5270865,0x05069a643656f4d38df42b054c3c25ce75c53cfb
4.01E+16,3.08136E+15,13,10,1416,10,2,1,0,0,0.333333333,0,0,1.3,997.3371098,0x05070c5b87fb811ad523053e8d0ddc1de663676a
9.10427E+13,7.58689E+12,12,20,1470,3,2,2,5,0,0.666666667,1.25,0,0.6,939.1538888,0x050720de5b724af8082190ae387174f5fe472d4b
5.11436E+11,2.55718E+11,2,1,1438,1,1,0,0,0,0,0,0,2,642.1350872,0x050748fc07e2d0d53700c064080b9602ef427af8
218.2062379,109.103119,2,13,1486,1,0,0,1,0,0,0.5,0,0.153846154,-5.729398334,0x0507e072424cfede022924eb8e6ad3e26144dbaa
1.701086027,1.701086027,1,1,1458,1,0,0,0,0,0,0,0,1,-0.097221843,0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8
2.57E+18,8.93057E+15,288,45,1509,117,88,48,35,0,0.539325843,0.296610169,0,6.4,1000.523831,0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84
20620834.35,67831.69196,304,22,1415,0,0,0,304,0,0,304,0,13.81818182,988.4997706,0x0509083749716b68f0fdb490a59ca62f2cffebb9
78.54231515,39.27115758,2,3,1492,1,0,0,1,0,0,0.5,0,0.666666667,-4.758792973,0x0509136da13c1775aa7237d63a63f435cdb23197
2.71E+16,2.02024E+14,134,70,1425,49,57,10,18,0,0.172413793,0.36,0,1.914285714,1000.114254,0x05097c27631f3c41237c7abef075c4b8e281eae7
1.91747E+15,6.39158E+14,3,2,1415,1,0,0,2,0,0,1,0,1.5,1005.809608,0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b
8.221E+13,4.1105E+13,2,1,1451,1,1,0,0,0,0,0,0,2,861.3559006,0x050b2acf987f60bbfac8a8312a5c84c781058b52
1.78187E+11,1.78187E+11,1,1,1515,1,0,0,0,0,0,0,0,1,488.0629311,0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9
2.23546E+11,2.23546E+11,1,1,1513,1,0,0,0,0,0,0,0,1,499.9896893,0x050b9861eb66bbee28c7057c7af7b1a33ca50730
1.37E+16,4.55547E+14,30,42,1446,11,11,4,4,0,0.333333333,0.333333333,0,0.714285714,1001.278313,0x050bcc773c1dd7b78624291f1ca3facb690ef09c
56513875505,9418979251,6,1,1438,3,1,1,1,0,0.5,0.25,0,6,554.0471671,0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db
1.012792268,1.012792268,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x050cf8ea7593b7bb1f51c191dbcb75bfba775951
1.131E+15,1.43164E+13,79,79,1415,51,16,5,7,0,0.294117647,0.134615385,0,1,1003.053461,0x050d9f92aaad5c4fb676e3e4f233e18e6f167698
2.252168349,1.126084174,2,5,1459,2,0,0,0,0,0,0,0,0.4,-1.178434719,0x050e68c5c08af60e96a029790429280173a0e3ae
2.38E+18,5.39241E+15,442,126,1418,183,138,76,45,0,0.54676259,0.244565217,0,3.507936508,1002.039184,0x050ee024a0ffd8b9bd383271835b27dd66c3fec3
0.991410675,0.991410675,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x050ee970027f0aa640f5aa9c41711cc0c8394c08
1.26214E+15,1.57768E+14,8,74,1427,1,2,1,4,0,0.333333333,2,0,0.108108108,1003.394809,0x050eff11eb0b016fd8cf4d4f564584626f09ee60
1.46014E+14,1.46014E+14,1,1,1498,1,0,0,0,0,0,0,0,1,852.5056835,0x0510840e9e4c409e787032092cd6b5e254ac7398
7.20818E+14,9.01023E+13,8,7,1486,3,2,1,2,0,0.333333333,0.5,0,1.142857143,986.0325481,0x05119e9c19a50e66cc085b2dd2730897f470747f
2.06719E+12,1.29199E+11,16,18,1505,6,3,3,4,0,0.75,0.571428571,0,0.888888889,734.0831991,0x0511ff29c615e4b1065da22819195b7080a1ff28
3.45E+17,1.72E+17,2,1,1539,1,0,0,1,0,0,0.5,0,2,991.8547955,0x051203d8cbd5bec7c146f2069732f2f702090bc6
5474.938522,5474.938522,1,1,1492,0,0,0,1,0,0,1,0,1,-0.54426939,0x051223e88f14ac86df41c922708e5cefda143be9
3.85069E+14,4.27855E+13,9,84,1436,4,0,0,5,0,0,1,0,0.107142857,967.22056,0x051322e63857114edb8fd44e4bc3f857455a04f7
1.068063145,1.068063145,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x0513daff1a6ce3102010486fef7d04b2c58b48e3
2.50E+16,5.20772E+14,48,27,1416,25,9,4,10,0,0.4,0.384615385,0,1.777777778,1000.690983,0x051464267416f04a0b38b081f7f6eb150a588dfb
1.10383046,1.10383046,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x0514b16bf0189ad858d11a0d07ff2c9184b43725
8724.76019,4362.380095,2,1,1420,1,0,0,1,0,0,0.5,0,2,2.241234796,0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc
27478740208,27478740208,1,1,1534,1,0,0,0,0,0,0,0,1,383.7380102,0x0514f902f3334cd844e622604adcf9925889482c
2.234854253,1.117427127,2,1,1456,2,0,0,0,0,0,0,0,2,0.913319307,0x051682b8fe0c234966e0951432375155b292a5b4
1.01767E+12,1.01767E+12,1,1,1460,1,0,0,0,0,0,0,0,1,626.6106632,0x0516cf37b67235e07af38ad8e388d0e68089b0f2
5.36167E+14,5.95741E+13,9,90,1460,6,2,0,1,0,0,0.142857143,0,0.1,963.5826163,0x05182e579fdfcf69e4390c3411d8fea1fb6467cf
2.02527E+15,5.06317E+14,4,84,1415,3,1,0,0,0,0,0,0,0.047619048,993.4051416,0x051886c7bef4b86906cb0994f14a4f6a1d120a7b
2.463293716,2.463293716,1,1,1423,1,0,0,0,0,0,0,0,1,1.604812523,0x0519064e3216cf6d6643cc65db1c39c20abe50e0
1301962258,1301962258,1,1,1496,1,0,0,0,0,0,0,0,1,274.6815063,0x05190ff26392bd741bb32dab2e595c91f5fb3fbe
2.16953E+15,5.42382E+14,4,3,1513,3,1,0,0,0,0,0,0,1.333333333,978.5252225,0x051a3190c9342211eb311723b23b8c7cbd7b5a5d
1.098779442,1.098779442,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x051a6bf6bd50213d8b14f77dd427be815526f4bb
0.994019917,0.497009959,2,8,1459,2,0,0,0,0,0,0,0,0.25,-1.178434719,0x051a6fe65a216f7707a920576fbcbf5f5793d1dc
5.58371E+14,1.11674E+14,5,2,1491,2,1,1,1,0,0.5,0.333333333,0,2.5,986.4687668,0x051ae28151a68cceea5e234694b82c913a802fb9
3.31938E+15,8.29846E+14,4,41,1515,4,0,0,0,0,0,0,0,0.097560976,989.7110696,0x051b2dead3264561e278a155911993dd2bfcbc81
9.7154E+15,2.49113E+14,39,58,1439,18,7,7,7,0,0.875,0.368421053,0,0.672413793,1001.043756,0x051b903060920fc5751479a85ad5340587267a53
1.43E+16,5.9548E+14,24,23,1521,9,8,0,0,7,0,0,0.28,1.043478261,991.0641343,0x051ba1cf67593ea9e697a1039c549cc94660c4b2
3.06435E+15,5.10726E+14,6,22,1497,5,1,0,0,0,0,0,0,0.272727273,988.9733904,0x051ca9ee1263a1d2a6d25d7c284a2ae9c3edbd7b
1.40182E+11,1.40182E+11,1,1,1501,1,0,0,0,0,0,0,0,1,507.2134688,0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc
22.16908171,11.08454085,2,4,1416,2,0,0,0,0,0,0,0,0.5,1.267727507,0x051ccd4de7b36fcfeb4dc27d41c1072e49be2b23
2.06E+16,2.29126E+15,9,5,1488,2,1,3,3,0,1.5,1,0,1.8,1000.273827,0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831
1.106520565,1.106520565,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x052108739ecbdd1d5403b0a2b355ec923f571f00
1.07238E+12,1.07238E+12,1,1,1465,1,0,0,0,0,0,0,0,1,625.4474047,0x05213c2454da275bd773f84ba56d9c10642c7df1
8.41298E+11,4.20649E+11,2,1,1441,1,1,0,0,0,0,0,0,2,644.2261841,0x05220a8663909f5f2bd9ceb393d7f7bd7383c8af
1.15339E+12,1.15339E+12,1,1,1460,1,0,0,0,0,0,0,0,1,633.2115245,0x05221bda932f2114920efcb7a4912c9168414b9d
1818.146944,16.99202751,107,13,1416,60,0,0,47,0,0,0.770491803,0,8.230769231,27.05726404,0x052284d77bd1c34602ecec02b72ac2017e18d87e
1.62E+16,3.05681E+14,53,32,1415,2,6,39,6,0,5.571428571,2,0,1.65625,1001.594525,0x052370f3278cd2ad96be34bacc1748ebf8c99056
4.89652E+15,1.63217E+15,3,28,1490,2,0,0,1,0,0,0.333333333,0,0.107142857,994.0510145,0x052448ee943e1779101704f81e1284e4862d1942
3.33E+17,5.94047E+15,56,50,1521,25,11,6,14,0,0.5,0.538461538,0,1.12,997.6537338,0x0524849b35de1273b41918ce5c0f5b260a4bd033
1.28E+16,3.11505E+14,41,45,1512,13,7,6,15,0,0.75,1.071428571,0,0.911111111,1000.454121,0x0524c91701fcc461c90b3120769b5f295f706a16
